RHS;color;consumption;enginecc;fuel;lenght;location;make;mileage;model;power;price;start_production_year;torque;year
torque;5.0;12.0;?;0.0;5.0;9.0;0.0;?;0.0;5.0;?;?;1.0;?
torque;4.0;12.0;?;0.0;5.0;?;0.0;?;1.0;5.0;4500.0;2.0;1.0;?
torque;4.0;12.0;?;0.0;5.0;11.0;0.0;?;1.0;5.0;4500.0;2.0;1.0;?
torque;4.0;?;?;0.0;5.0;11.0;0.0;?;0.0;5.0;?;?;1.0;?
torque;0.0;?;?;0.0;243.0;8.0;?;?;10.0;5.0;4300.0;2.0;1.0;2.0
torque;4.0;11.0;?;0.0;243.0;8.0;4.0;30000.0;?;5.0;3000.0;2.0;1.0;?
torque;?;11.0;?;0.0;238.0;9.0;?;21000.0;?;?;3000.0;1.0;1.0;3.0
torque;3.0;11.0;38.0;0.0;138.0;8.0;9.0;?;?;8.0;1000.0;2.0;1.0;2.0
torque;4.0;12.0;?;0.0;5.0;?;0.0;?;1.0;5.0;6000.0;2.0;1.0;?
torque;3.0;?;38.0;0.0;138.0;8.0;?;?;6.0;8.0;?;?;1.0;2.0
torque;3.0;11.0;2.0;?;143.0;10.0;?;?;9.0;3.2;?;1.0;1.0;3.0
torque;4.0;?;?;0.0;5.0;11.0;0.0;?;1.0;5.0;?;?;1.0;3.0
torque;4.0;12.0;?;0.0;5.0;?;0.0;52000.0;0.0;5.0;5800.0;2.0;1.0;?
torque;4.0;12.0;?;0.0;5.0;?;0.0;?;1.0;5.0;?;2.0;1.0;?
torque;5.0;11.0;38.0;0.0;143.0;?;9.0;10000.0;5.0;3.0;5500.0;1.0;1.0;1.0
torque;4.0;12.0;?;0.0;5.0;11.0;0.0;45000.0;?;5.0;?;2.0;1.0;?
torque;0.0;11.0;?;0.0;?;8.0;?;?;?;5.0;4300.0;2.0;1.0;2.0
torque;?;11.0;?;0.0;?;?;?;21000.0;?;?;3000.0;1.0;1.0;3.0
torque;3.0;?;?;0.0;?;8.0;?;?;?;?;1000.0;?;1.0;?
torque;?;?;38.0;0.0;143.0;?;?;10000.0;5.0;3.0;?;1.0;1.0;1.0
torque;5.0;11.0;38.0;0.0;143.0;?;9.0;4000.0;5.0;3.0;?;1.0;1.0;?
torque;?;?;?;0.0;5.0;11.0;0.0;?;0.0;5.0;?;2.0;1.0;?
torque;3.0;11.0;38.0;0.0;138.0;8.0;?;?;6.0;8.0;1000.0;?;1.0;?
torque;5.0;11.0;38.0;0.0;143.0;?;?;10000.0;5.0;3.0;?;1.0;1.0;1.0
torque;3.0;?;38.0;0.0;138.0;8.0;?;?;6.0;8.0;1000.0;2.0;1.0;?
torque;3.0;?;38.0;0.0;138.0;8.0;?;?;6.0;8.0;1000.0;?;1.0;2.0
torque;5.0;12.0;?;0.0;5.0;9.0;0.0;58000.0;0.0;5.0;?;2.0;1.0;?
torque;4.0;?;?;0.0;?;?;?;25000.0;?;3.0;4000.0;1.0;1.0;1.0
torque;0.0;11.0;?;0.0;243.0;8.0;4.0;?;10.0;5.0;?;?;1.0;?
torque;4.0;?;?;0.0;238.0;?;?;15000.0;10.0;?;1500.0;1.0;1.0;2.0
torque;4.0;?;?;0.0;5.0;?;0.0;?;1.0;5.0;?;?;1.0;3.0
torque;4.0;11.0;?;0.0;?;?;?;?;5.0;8.0;?;2.0;1.0;3.0
torque;3.0;11.0;2.0;0.89;143.0;10.0;?;22000.0;9.0;3.2;?;1.0;1.0;?
torque;4.0;11.0;?;0.0;?;8.0;4.0;?;10.0;5.0;?;?;1.0;1.0
torque;3.0;?;2.0;0.89;143.0;10.0;?;?;9.0;3.2;?;1.0;1.0;?
torque;4.0;?;38.0;0.0;?;10.0;?;?;8.0;3.0;?;1.0;1.0;1.0
torque;4.0;12.0;?;0.0;5.0;9.0;0.0;?;1.0;5.0;?;?;1.0;4.0
torque;?;?;?;0.0;238.0;?;?;?;10.0;?;1500.0;1.0;1.0;?
torque;4.0;?;?;0.0;?;?;?;?;?;3.0;?;?;1.0;1.0
torque;?;?;?;0.0;238.0;9.0;4.0;21000.0;10.0;?;3000.0;?;1.0;?
torque;?;11.0;38.0;0.0;143.0;12.0;?;10000.0;5.0;3.0;?;1.0;1.0;1.0
torque;4.0;11.0;?;0.0;238.0;?;4.0;?;?;?;?;1.0;1.0;2.0
torque;?;11.0;38.0;0.0;138.0;8.0;?;?;6.0;8.0;?;?;1.0;2.0
torque;4.0;6.0;?;0.0;358.0;?;?;10000.0;?;?;3000.0;1.0;1.0;0.0
torque;5.0;11.0;38.0;0.0;143.0;?;9.0;?;5.0;3.0;?;1.0;1.0;2.0
torque;0.0;?;?;0.0;243.0;8.0;4.0;37000.0;10.0;5.0;4300.0;?;1.0;?
torque;?;11.0;38.0;0.0;138.0;?;?;?;5.0;?;?;?;1.0;3.0
torque;?;11.0;?;0.0;143.0;?;?;?;5.0;3.0;?;1.0;1.0;2.0
torque;3.0;11.0;38.0;0.0;?;8.0;?;?;6.0;8.0;1000.0;?;1.0;2.0
torque;0.0;11.0;?;0.0;243.0;?;4.0;37000.0;?;5.0;4300.0;2.0;1.0;2.0
torque;3.0;11.0;?;0.0;138.0;8.0;?;?;6.0;?;1000.0;?;1.0;2.0
torque;4.0;?;?;0.0;238.0;12.0;?;15000.0;10.0;?;?;1.0;1.0;2.0
torque;3.0;11.0;2.0;0.89;?;10.0;?;?;9.0;3.2;?;1.0;1.0;3.0
torque;4.0;11.0;38.0;0.0;138.0;10.0;?;?;5.0;8.0;?;?;1.0;3.0
torque;5.0;11.0;38.0;0.0;143.0;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;2.0
torque;?;11.0;38.0;0.0;143.0;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;2.0
torque;?;?;?;0.0;238.0;9.0;?;?;10.0;?;3000.0;1.0;1.0;?
torque;?;?;?;0.0;5.0;9.0;0.0;?;1.0;5.0;?;?;1.0;?
torque;4.0;6.0;?;0.0;?;?;?;?;11.0;?;3000.0;1.0;1.0;0.0
torque;4.0;11.0;?;0.0;238.0;?;4.0;?;?;?;1500.0;1.0;1.0;?
torque;4.0;12.0;?;0.0;5.0;?;0.0;51000.0;1.0;5.0;6000.0;2.0;1.0;?
torque;4.0;?;?;0.0;5.0;9.0;0.0;?;1.0;5.0;?;?;1.0;?
torque;4.0;?;?;0.0;?;?;?;?;8.0;3.0;4000.0;1.0;1.0;1.0
torque;?;6.0;198.0;0.0;?;?;5.0;10000.0;11.0;?;3000.0;?;1.0;0.0
torque;4.0;?;?;0.0;243.0;8.0;?;30000.0;10.0;5.0;?;?;1.0;1.0
torque;4.0;11.0;?;0.0;238.0;?;4.0;15000.0;?;?;1500.0;1.0;1.0;?
torque;4.0;11.0;?;0.0;243.0;8.0;4.0;?;?;5.0;?;?;1.0;1.0
torque;5.0;11.0;?;0.0;238.0;9.0;4.0;?;?;?;?;1.0;1.0;3.0
torque;4.0;12.0;?;0.0;5.0;?;0.0;?;0.0;5.0;?;?;1.0;4.0
torque;5.0;?;38.0;0.0;143.0;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;2.0
torque;4.0;?;38.0;0.0;381.0;10.0;9.0;?;8.0;3.0;4000.0;1.0;1.0;?
torque;3.0;11.0;2.0;0.89;143.0;?;9.0;22000.0;?;3.2;9000.0;1.0;1.0;3.0
torque;?;11.0;?;0.0;238.0;?;?;15000.0;?;?;1500.0;1.0;1.0;2.0
torque;0.0;?;?;0.0;243.0;8.0;?;?;10.0;5.0;?;2.0;1.0;?
torque;?;12.0;?;0.0;5.0;9.0;0.0;?;1.0;5.0;6000.0;2.0;1.0;4.0
torque;4.0;?;?;0.0;?;?;0.0;?;1.0;5.0;?;?;1.0;?
torque;?;11.0;?;0.0;?;?;?;4000.0;5.0;3.0;7000.0;1.0;1.0;2.0
torque;5.0;11.0;?;0.0;238.0;?;4.0;21000.0;?;?;3000.0;1.0;1.0;3.0
torque;4.0;6.0;?;0.0;358.0;12.0;?;10000.0;?;?;?;1.0;1.0;0.0
torque;4.0;?;?;0.0;5.0;9.0;0.0;?;1.0;5.0;?;2.0;1.0;?
torque;3.0;11.0;2.0;0.89;143.0;?;9.0;22000.0;9.0;3.2;9000.0;1.0;1.0;3.0
torque;4.0;?;?;0.0;?;11.0;0.0;?;0.0;5.0;?;?;1.0;?
torque;?;?;38.0;0.0;138.0;8.0;9.0;?;6.0;?;1000.0;?;1.0;?
torque;?;?;2.0;0.89;143.0;10.0;9.0;22000.0;9.0;3.2;?;?;1.0;?
torque;4.0;?;?;0.0;?;10.0;?;?;5.0;?;?;?;1.0;?
torque;4.0;12.0;?;0.0;5.0;11.0;0.0;?;0.0;5.0;5800.0;2.0;1.0;?
torque;3.0;11.0;38.0;0.0;138.0;8.0;9.0;?;6.0;8.0;1000.0;2.0;1.0;?
torque;4.0;11.0;38.0;0.0;?;10.0;?;?;5.0;8.0;?;?;1.0;3.0
torque;?;11.0;?;0.0;238.0;9.0;4.0;?;10.0;?;?;1.0;1.0;?
torque;?;11.0;2.0;0.89;143.0;10.0;?;22000.0;9.0;3.2;?;1.0;1.0;?
torque;3.0;11.0;38.0;0.0;138.0;?;9.0;?;6.0;8.0;1000.0;2.0;1.0;2.0
torque;3.0;11.0;38.0;0.0;138.0;8.0;?;?;6.0;8.0;1000.0;?;1.0;2.0
torque;?;11.0;38.0;0.0;143.0;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;?
torque;?;5.0;?;?;?;?;?;?;?;?;?;?;1.0;?
torque;5.0;11.0;?;0.0;238.0;9.0;4.0;21000.0;10.0;?;?;1.0;1.0;?
torque;5.0;?;?;0.0;238.0;9.0;?;21000.0;10.0;?;?;1.0;1.0;?
torque;?;?;38.0;0.0;138.0;10.0;?;?;5.0;8.0;?;2.0;1.0;?
torque;4.0;?;?;0.0;243.0;8.0;?;?;10.0;5.0;3000.0;2.0;1.0;1.0
torque;4.0;11.0;?;0.0;243.0;8.0;4.0;?;10.0;5.0;?;?;1.0;1.0
torque;?;?;?;0.0;243.0;8.0;?;?;10.0;5.0;3000.0;2.0;1.0;1.0
torque;?;11.0;?;0.0;?;9.0;?;21000.0;?;?;3000.0;1.0;1.0;3.0
torque;?;11.0;38.0;0.0;138.0;10.0;?;?;5.0;8.0;?;?;1.0;?
torque;?;12.0;?;0.0;5.0;?;0.0;?;0.0;5.0;7300.0;2.0;1.0;5.0
torque;4.0;12.0;?;0.0;5.0;9.0;0.0;51000.0;?;5.0;?;2.0;1.0;?
torque;0.0;11.0;?;0.0;?;8.0;4.0;?;10.0;5.0;4300.0;?;1.0;2.0
torque;4.0;12.0;?;0.0;5.0;?;0.0;?;0.0;5.0;5800.0;2.0;1.0;4.0
torque;?;11.0;?;0.0;?;?;?;10000.0;5.0;3.0;5500.0;1.0;1.0;1.0
torque;?;?;?;0.0;?;10.0;?;25000.0;?;3.0;4000.0;1.0;1.0;1.0
torque;?;?;38.0;0.0;381.0;?;?;?;?;?;4000.0;1.0;1.0;1.0
torque;0.0;11.0;?;0.0;243.0;8.0;4.0;?;10.0;5.0;4300.0;2.0;1.0;?
torque;3.0;11.0;38.0;0.0;138.0;?;9.0;55000.0;?;8.0;1000.0;2.0;1.0;2.0
torque;3.0;11.0;2.0;0.89;143.0;10.0;9.0;?;?;3.2;?;1.0;1.0;?
torque;?;?;?;0.0;238.0;?;4.0;15000.0;10.0;?;1500.0;?;1.0;?
torque;4.0;6.0;198.0;0.0;358.0;?;5.0;10000.0;?;21.2;?;1.0;1.0;0.0
torque;?;11.0;38.0;0.0;?;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;2.0
torque;4.0;?;?;0.0;5.0;11.0;0.0;?;0.0;5.0;?;?;1.0;4.0
torque;4.0;12.0;?;0.0;5.0;?;0.0;?;0.0;5.0;?;2.0;1.0;?
torque;?;?;38.0;0.0;138.0;10.0;9.0;?;5.0;?;?;?;1.0;?
torque;4.0;11.0;?;0.0;243.0;8.0;4.0;?;?;5.0;3000.0;2.0;1.0;1.0
torque;4.0;11.0;?;0.0;243.0;?;4.0;30000.0;?;5.0;3000.0;2.0;1.0;1.0
torque;4.0;12.0;?;0.0;5.0;?;0.0;?;0.0;5.0;5800.0;2.0;1.0;?
torque;4.0;?;38.0;0.0;381.0;?;9.0;25000.0;8.0;3.0;4000.0;1.0;1.0;1.0
torque;4.0;?;38.0;0.0;381.0;10.0;?;25000.0;?;3.0;?;1.0;1.0;1.0
torque;4.0;?;?;0.0;?;?;?;?;?;?;1500.0;?;1.0;2.0
torque;4.0;12.0;?;0.0;5.0;9.0;0.0;?;1.0;5.0;?;2.0;1.0;?
torque;?;11.0;38.0;0.0;?;?;?;?;5.0;3.0;?;1.0;1.0;1.0
torque;5.0;11.0;?;0.0;238.0;9.0;4.0;?;?;?;3000.0;1.0;1.0;?
torque;3.0;?;2.0;0.89;143.0;?;?;22000.0;9.0;3.2;?;1.0;1.0;3.0
torque;5.0;11.0;38.0;0.0;143.0;?;9.0;10000.0;5.0;3.0;?;1.0;1.0;1.0
torque;4.0;?;?;0.0;?;11.0;0.0;?;1.0;5.0;?;?;1.0;?
torque;5.0;11.0;?;0.0;238.0;?;4.0;?;?;?;?;1.0;1.0;?
torque;3.0;11.0;2.0;0.89;143.0;10.0;?;?;9.0;3.2;?;1.0;1.0;?
torque;4.0;?;?;0.0;5.0;9.0;0.0;?;1.0;5.0;?;?;1.0;4.0
torque;4.0;6.0;?;0.0;358.0;?;?;10000.0;11.0;?;?;1.0;1.0;0.0
torque;?;?;38.0;0.0;143.0;10.0;9.0;4000.0;5.0;3.0;?;?;1.0;?
torque;5.0;11.0;38.0;0.0;143.0;10.0;?;4000.0;?;3.0;?;1.0;1.0;?
torque;?;11.0;?;0.0;?;10.0;?;4000.0;5.0;3.0;7000.0;1.0;1.0;2.0
torque;?;?;?;0.0;?;9.0;0.0;?;0.0;5.0;?;?;1.0;?
torque;4.0;11.0;?;0.0;238.0;12.0;4.0;15000.0;10.0;?;?;1.0;1.0;?
torque;?;?;?;0.0;5.0;11.0;0.0;?;1.0;5.0;4500.0;?;1.0;?
torque;?;11.0;38.0;0.0;143.0;?;?;10000.0;5.0;3.0;?;1.0;1.0;?
torque;?;?;?;0.0;?;9.0;?;?;?;?;3000.0;?;1.0;?
torque;3.0;?;38.0;0.0;138.0;8.0;?;?;6.0;8.0;1000.0;2.0;1.0;2.0
torque;?;11.0;?;0.0;243.0;8.0;4.0;?;10.0;5.0;?;?;1.0;1.0
torque;4.0;?;?;0.0;5.0;?;0.0;?;1.0;5.0;4500.0;2.0;1.0;?
torque;0.0;11.0;?;0.0;?;8.0;?;37000.0;?;5.0;4300.0;2.0;1.0;2.0
torque;4.0;11.0;?;0.0;138.0;?;?;?;5.0;?;?;?;1.0;3.0
torque;0.0;?;?;0.0;243.0;8.0;?;?;10.0;5.0;?;?;1.0;2.0
torque;?;?;38.0;0.0;143.0;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;?
torque;3.0;?;?;0.0;?;8.0;?;?;?;?;1000.0;?;1.0;2.0
torque;4.0;?;38.0;0.0;138.0;10.0;?;?;5.0;8.0;?;2.0;1.0;?
torque;4.0;6.0;?;0.0;?;?;?;10000.0;?;?;?;?;1.0;0.0
torque;?;11.0;?;0.0;?;8.0;?;30000.0;?;5.0;3000.0;2.0;1.0;1.0
torque;?;?;?;0.0;?;10.0;?;4000.0;5.0;3.0;?;?;1.0;2.0
torque;4.0;12.0;?;0.0;5.0;?;0.0;?;1.0;5.0;4500.0;2.0;1.0;3.0
torque;3.0;11.0;?;0.0;?;8.0;?;?;?;8.0;1000.0;2.0;1.0;2.0
torque;3.0;?;2.0;0.89;?;?;?;?;?;3.2;?;?;1.0;?
torque;4.0;?;38.0;0.0;381.0;10.0;?;?;8.0;3.0;4000.0;1.0;1.0;1.0
torque;3.0;11.0;2.0;0.89;143.0;10.0;9.0;22000.0;9.0;3.2;?;1.0;1.0;?
torque;4.0;?;38.0;0.0;381.0;10.0;?;25000.0;8.0;3.0;?;1.0;1.0;1.0
torque;4.0;11.0;?;0.0;?;8.0;?;30000.0;?;5.0;3000.0;2.0;1.0;1.0
torque;4.0;11.0;?;0.0;238.0;?;?;15000.0;?;?;1500.0;1.0;1.0;?
torque;4.0;11.0;?;0.0;238.0;?;4.0;15000.0;10.0;?;?;1.0;1.0;?
torque;4.0;11.0;?;0.0;243.0;8.0;4.0;?;10.0;5.0;3000.0;2.0;1.0;?
torque;4.0;?;38.0;0.0;381.0;10.0;?;?;8.0;3.0;?;1.0;1.0;?
torque;5.0;11.0;38.0;0.0;143.0;?;9.0;10000.0;5.0;3.0;5500.0;1.0;1.0;?
torque;4.0;?;?;0.0;?;10.0;?;?;?;3.0;?;?;1.0;1.0
torque;4.0;11.0;38.0;0.0;138.0;?;9.0;?;5.0;8.0;?;2.0;1.0;3.0
torque;?;11.0;?;0.0;143.0;?;?;?;5.0;3.0;?;1.0;1.0;1.0
torque;?;12.0;?;0.0;5.0;?;0.0;?;0.0;5.0;5800.0;2.0;1.0;4.0
torque;4.0;?;38.0;0.0;?;10.0;?;25000.0;8.0;3.0;?;1.0;1.0;1.0
torque;?;?;38.0;0.0;143.0;?;9.0;10000.0;5.0;3.0;?;?;1.0;1.0
torque;3.0;11.0;38.0;0.0;138.0;8.0;?;?;6.0;?;1000.0;?;1.0;2.0
torque;0.0;11.0;?;0.0;243.0;8.0;?;37000.0;?;5.0;?;2.0;1.0;?
torque;4.0;?;?;0.0;?;?;?;?;5.0;?;?;?;1.0;?
torque;4.0;11.0;?;0.0;238.0;?;4.0;?;?;?;1500.0;1.0;1.0;2.0
torque;4.0;?;38.0;0.0;381.0;?;9.0;25000.0;8.0;3.0;4000.0;1.0;1.0;?
torque;?;?;?;0.0;5.0;11.0;0.0;?;1.0;5.0;?;?;1.0;?
torque;?;?;?;0.0;5.0;11.0;0.0;?;1.0;5.0;?;2.0;1.0;?
torque;5.0;?;38.0;0.0;143.0;?;?;10000.0;5.0;3.0;?;1.0;1.0;1.0
torque;4.0;11.0;?;0.0;?;?;4.0;?;10.0;?;1500.0;1.0;1.0;2.0
torque;4.0;6.0;?;0.0;358.0;?;?;10000.0;?;?;?;1.0;1.0;0.0
torque;4.0;6.0;198.0;0.0;358.0;?;?;10000.0;?;21.2;?;1.0;1.0;0.0
torque;4.0;6.0;?;0.0;?;?;?;10000.0;?;?;3000.0;1.0;1.0;0.0
torque;?;?;0.0;?;?;?;?;?;?;?;?;?;1.0;?
torque;?;11.0;2.0;0.89;?;10.0;?;22000.0;?;3.2;?;1.0;1.0;3.0
torque;?;?;?;0.0;5.0;9.0;0.0;?;0.0;5.0;?;2.0;1.0;?
torque;4.0;11.0;?;0.0;243.0;8.0;4.0;?;?;5.0;?;2.0;1.0;1.0
torque;?;6.0;198.0;0.0;358.0;?;?;10000.0;?;?;3000.0;1.0;1.0;0.0
torque;5.0;?;?;0.0;238.0;9.0;?;21000.0;10.0;?;?;1.0;1.0;3.0
torque;?;?;38.0;0.0;143.0;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;2.0
torque;4.0;?;38.0;0.0;381.0;?;9.0;?;?;3.0;?;1.0;1.0;1.0
torque;?;?;38.0;0.0;?;10.0;?;?;8.0;3.0;?;1.0;1.0;1.0
torque;?;?;?;?;?;?;?;?;?;?;300.0;?;1.0;?
torque;3.0;11.0;38.0;0.0;138.0;8.0;?;55000.0;?;8.0;1000.0;2.0;1.0;?
torque;4.0;6.0;198.0;0.0;358.0;?;5.0;10000.0;?;21.2;3000.0;1.0;1.0;0.0
torque;5.0;12.0;?;0.0;5.0;?;0.0;?;0.0;5.0;7300.0;2.0;1.0;?
torque;4.0;11.0;?;0.0;238.0;?;4.0;15000.0;10.0;?;1500.0;1.0;1.0;?
torque;?;11.0;?;0.0;?;9.0;4.0;?;10.0;?;?;1.0;1.0;3.0
torque;5.0;11.0;?;0.0;238.0;9.0;?;21000.0;?;?;?;1.0;1.0;?
torque;?;?;?;0.0;?;?;?;10000.0;5.0;3.0;?;?;1.0;1.0
torque;3.0;11.0;2.0;0.89;?;?;?;22000.0;?;3.2;9000.0;1.0;1.0;3.0
torque;4.0;12.0;?;0.0;5.0;11.0;0.0;?;0.0;5.0;?;?;1.0;4.0
torque;5.0;11.0;38.0;0.0;143.0;12.0;?;10000.0;5.0;3.0;?;1.0;1.0;1.0
torque;5.0;?;38.0;0.0;143.0;12.0;?;10000.0;5.0;3.0;?;1.0;1.0;1.0
torque;?;?;?;0.0;5.0;11.0;0.0;?;0.0;5.0;?;?;1.0;?
torque;0.0;11.0;?;0.0;243.0;8.0;4.0;37000.0;?;5.0;4300.0;2.0;1.0;?
torque;0.0;11.0;?;0.0;243.0;8.0;4.0;?;10.0;5.0;?;?;1.0;2.0
torque;4.0;?;38.0;0.0;138.0;?;?;?;5.0;8.0;?;?;1.0;3.0
torque;4.0;12.0;?;0.0;5.0;?;0.0;?;1.0;5.0;6000.0;2.0;1.0;4.0
torque;0.0;11.0;?;0.0;243.0;8.0;4.0;?;?;5.0;?;2.0;1.0;2.0
torque;?;?;38.0;0.0;?;10.0;9.0;25000.0;8.0;3.0;4000.0;?;1.0;1.0
torque;?;11.0;?;0.0;?;8.0;?;?;6.0;8.0;1000.0;2.0;1.0;2.0
torque;5.0;12.0;?;0.0;5.0;?;0.0;?;0.0;5.0;?;2.0;1.0;?
torque;4.0;12.0;?;0.0;5.0;9.0;0.0;?;1.0;5.0;6000.0;2.0;1.0;?
torque;0.0;11.0;?;0.0;243.0;8.0;4.0;?;?;5.0;?;2.0;1.0;?
torque;0.0;11.0;?;0.0;243.0;8.0;4.0;?;?;5.0;?;?;1.0;2.0
torque;3.0;11.0;2.0;0.89;143.0;10.0;?;22000.0;?;3.2;?;1.0;1.0;?
torque;4.0;?;?;0.0;5.0;?;0.0;?;0.0;5.0;?;?;1.0;?
torque;?;6.0;?;0.0;?;?;?;10000.0;?;?;3000.0;1.0;1.0;0.0
torque;4.0;?;38.0;0.0;138.0;10.0;?;?;5.0;8.0;?;?;1.0;?
torque;3.0;?;2.0;0.89;143.0;10.0;?;22000.0;9.0;3.2;?;1.0;1.0;?
torque;?;?;?;?;?;?;?;?;?;0.0;?;?;1.0;?
torque;4.0;?;?;0.0;5.0;?;0.0;?;0.0;5.0;?;2.0;1.0;?
torque;4.0;?;?;0.0;?;9.0;0.0;?;1.0;5.0;?;?;1.0;?
torque;?;?;?;0.0;5.0;9.0;0.0;?;1.0;?;?;?;1.0;4.0
torque;?;6.0;?;0.0;358.0;?;?;10000.0;?;?;3000.0;1.0;1.0;0.0
torque;4.0;6.0;198.0;0.0;?;?;5.0;?;11.0;?;?;1.0;1.0;0.0
torque;3.0;11.0;2.0;?;143.0;?;?;?;?;?;?;1.0;1.0;3.0
torque;?;11.0;38.0;0.0;143.0;?;?;4000.0;5.0;?;?;1.0;1.0;2.0
torque;0.0;?;?;0.0;?;8.0;?;?;?;5.0;?;?;1.0;2.0
torque;?;11.0;?;0.0;238.0;?;4.0;?;10.0;?;3000.0;1.0;1.0;3.0
torque;4.0;12.0;?;0.0;5.0;?;0.0;?;1.0;5.0;?;?;1.0;4.0
torque;?;?;?;0.0;5.0;9.0;0.0;?;1.0;5.0;?;2.0;1.0;?
torque;?;?;?;0.0;?;?;?;4000.0;5.0;3.0;?;?;1.0;?
torque;?;11.0;?;0.0;?;10.0;?;?;5.0;8.0;?;2.0;1.0;3.0
torque;4.0;11.0;?;0.0;?;?;?;15000.0;?;?;1500.0;1.0;1.0;2.0
torque;4.0;?;?;0.0;5.0;11.0;0.0;?;1.0;5.0;?;?;1.0;?
torque;4.0;?;?;0.0;?;8.0;?;?;?;5.0;3000.0;?;1.0;1.0
torque;?;?;38.0;0.0;381.0;10.0;?;?;8.0;3.0;4000.0;1.0;1.0;1.0
torque;5.0;11.0;38.0;0.0;143.0;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;?
torque;4.0;6.0;?;0.0;?;?;?;10000.0;?;?;3000.0;?;1.0;0.0
torque;4.0;?;38.0;0.0;381.0;?;9.0;25000.0;?;3.0;4000.0;1.0;1.0;1.0
torque;4.0;11.0;?;0.0;238.0;?;4.0;15000.0;?;?;1500.0;1.0;1.0;2.0
torque;5.0;11.0;38.0;0.0;143.0;?;9.0;?;5.0;3.0;?;1.0;1.0;1.0
torque;3.0;11.0;2.0;0.89;143.0;?;9.0;?;?;3.2;?;1.0;1.0;?
torque;5.0;11.0;?;0.0;238.0;?;4.0;21000.0;?;?;3000.0;1.0;1.0;?
torque;?;12.0;?;0.0;5.0;?;0.0;?;0.0;5.0;?;?;1.0;?
torque;4.0;?;?;0.0;?;?;0.0;?;0.0;5.0;?;?;1.0;?
torque;5.0;11.0;38.0;0.0;143.0;10.0;9.0;4000.0;5.0;3.0;7000.0;1.0;1.0;?
torque;4.0;12.0;?;0.0;5.0;11.0;0.0;52000.0;0.0;5.0;?;2.0;1.0;?
torque;?;?;?;0.0;5.0;?;0.0;?;0.0;?;?;?;1.0;4.0
torque;?;11.0;?;0.0;243.0;8.0;?;?;?;?;3000.0;?;1.0;1.0
torque;4.0;?;38.0;0.0;381.0;10.0;9.0;?;?;3.0;?;1.0;1.0;1.0
torque;3.0;11.0;2.0;0.89;143.0;?;?;?;9.0;3.2;?;1.0;1.0;3.0
torque;4.0;6.0;198.0;0.0;358.0;?;5.0;10000.0;11.0;21.2;3000.0;1.0;1.0;0.0
torque;5.0;?;38.0;0.0;143.0;?;?;4000.0;5.0;3.0;?;1.0;1.0;2.0
torque;4.0;?;?;0.0;?;?;?;15000.0;?;?;1500.0;?;1.0;?
torque;?;11.0;38.0;0.0;143.0;?;?;10000.0;5.0;?;?;1.0;1.0;1.0
torque;5.0;12.0;?;0.0;5.0;9.0;0.0;?;0.0;5.0;?;2.0;1.0;?
torque;?;?;?;0.0;5.0;9.0;0.0;?;0.0;5.0;?;?;1.0;?
torque;4.0;6.0;198.0;0.0;358.0;12.0;5.0;10000.0;11.0;?;?;1.0;1.0;0.0
torque;?;?;?;0.0;5.0;9.0;0.0;?;0.0;?;?;?;1.0;?
torque;4.0;11.0;?;0.0;?;8.0;4.0;?;10.0;5.0;3000.0;?;1.0;1.0
torque;5.0;11.0;?;0.0;238.0;9.0;4.0;21000.0;10.0;?;3000.0;1.0;1.0;?
torque;5.0;11.0;38.0;0.0;143.0;?;?;10000.0;?;3.0;?;1.0;1.0;1.0
torque;4.0;11.0;?;0.0;243.0;8.0;4.0;?;10.0;5.0;?;?;1.0;?
torque;3.0;11.0;2.0;0.89;143.0;?;9.0;22000.0;?;3.2;?;1.0;1.0;?
torque;4.0;12.0;?;0.0;5.0;11.0;0.0;?;1.0;5.0;?;?;1.0;3.0
torque;4.0;?;38.0;0.0;381.0;?;?;25000.0;8.0;3.0;?;1.0;1.0;1.0
torque;4.0;11.0;38.0;0.0;138.0;10.0;9.0;?;5.0;8.0;?;2.0;1.0;?
torque;?;11.0;?;0.0;?;?;?;15000.0;?;?;1500.0;1.0;1.0;2.0
torque;5.0;?;0.0;0.0;0.0;11.0;0.0;6000.0;0.0;0.0;1500.0;0.0;0.0;1.0
torque;5.0;?;0.0;0.0;0.0;11.0;0.0;6000.0;0.0;0.0;1500.0;0.0;0.0;?
torque;4.0;?;0.0;0.0;0.0;8.0;0.0;7000.0;1.0;0.0;1300.0;0.0;0.0;1.0
torque;?;?;0.0;0.0;0.0;11.0;0.0;6000.0;0.0;0.0;?;0.0;0.0;?
torque;?;?;0.0;0.0;0.0;11.0;0.0;6000.0;0.0;0.0;1500.0;0.0;0.0;1.0
torque;?;?;0.0;0.0;0.0;8.0;0.0;7000.0;1.0;0.0;1300.0;0.0;0.0;1.0
torque;?;0.0;?;?;?;?;?;?;?;?;?;?;0.0;?
